MissFortune,Jinx,Sett,Orianna,Draven,Syndra,Talon,Nilah,Nautilus,Katarina,0
Volibear,Tryndamere,Yuumi,Fiora,Nidalee,Katarina,Yasuo,Yone,Lucian,Orianna,1
Velkoz,Tryndamere,Urgot,AurelionSol,Lulu,Thresh,Teemo,Seraphine,Xayah,Heimerdinger,1
Cassiopeia,Taliyah,Jayce,Teemo,Varus,Ezreal,Vayne,LeeSin,Morgana,Chogath,1
Gragas,Corki,Tristana,Renata,Sivir,Malzahar,Viego,Galio,Katarina,Janna,0
AurelionSol,Lissandra,Hecarim,Xayah,Thresh,Ivern,Jhin,Viktor,MissFortune,Sett,1
Blitzcrank,Kaisa,Viego,JarvanIV,Yorick,Lissandra,Draven,Qiyana,Teemo,Kennen,0
Gnar,Lucian,Jayce,Janna,Kalista,Kindred,Zyra,Nilah,Sett,Malzahar,0
Kassadin,Kayle,Morgana,Teemo,Belveth,Samira,Twitch,Sett,Syndra,LeeSin,1
Warwick,Sett,Corki,Morgana,Hecarim,Zyra,Ornn,Sylas,Caitlyn,Rakan,1
Singed,Zac,Renata,Vayne,Gragas,Sylas,Qiyana,Graves,Teemo,Thresh,0
Galio,Diana,Hwei,Kaisa,Caitlyn,Shyvana,Corki,Samira,Orianna,Sett,0
Sivir,KSante,Rumble,Milio,Pyke,Shaco,Zoe,Darius,Draven,Sett,0
KogMaw,Kennen,Rumble,Maokai,Kaisa,Jayce,Yone,Blitzcrank,Yuumi,TwistedFate,1
Caitlyn,Skarner,Renekton,Katarina,Ezreal,Lucian,Yone,Vi,Nami,Yasuo,0
Swain,Azir,Irelia,Darius,Vi,KSante,Akali,Nidalee,Seraphine,Zoe,0
Briar,Jayce,Zyra,TahmKench,Kayn,Kindred,Ahri,Karma,Malphite,Azir,0
Senna,Swain,Xerath,Briar,Renata,Corki,Draven,Chogath,Sona,Orianna,1
TwistedFate,Malzahar,Belveth,Thresh,KogMaw,Morgana,Rumble,Jhin,Blitzcrank,Ashe,0
Cassiopeia,Gnar,Sylas,Gragas,KogMaw,Taric,Lulu,Trundle,Diana,Viktor,1
Malzahar,Lucian,Galio,Yone,Udyr,Yasuo,Gnar,Jinx,Malphite,Lissandra,1
Katarina,Lulu,Ashe,Lux,Maokai,Shyvana,Veigar,Nasus,Samira,Akali,0
Renata,Fizz,Ashe,Jhin,Lux,Teemo,Sivir,Hwei,Vladimir,Anivia,1
Shaco,Katarina,AurelionSol,Yasuo,Annie,Caitlyn,Zoe,Naafiri,Swain,Rakan,0
Yone,Tristana,Zed,Mordekaiser,Swain,Jinx,Katarina,Thresh,Hwei,Milio,1
Brand,Jinx,Diana,Irelia,Katarina,Mordekaiser,Nidalee,Chogath,Lucian,Samira,0
Xerath,Caitlyn,Ezreal,Xayah,Udyr,Heimerdinger,Chogath,Fiora,Gangplank,Varus,1
Zilean,Darius,Caitlyn,Xayah,Graves,Ziggs,Briar,Alistar,MonkeyKing,Irelia,1
Azir,LeeSin,Gangplank,Lulu,Maokai,Syndra,Poppy,Gragas,Xerath,Hwei,0
Milio,Nunu,Aatrox,Kassadin,Ashe,Senna,Samira,Taric,Veigar,Akali,1
Draven,Neeko,Fiora,MasterYi,Yasuo,Nidalee,Caitlyn,Talon,Garen,Morgana,1
Akshan,Vayne,Sett,Lux,Velkoz,KogMaw,Urgot,Kaisa,Elise,Nilah,0
Shaco,Milio,Chogath,Xayah,Pyke,Malphite,Nocturne,Sett,Lissandra,Renata,0
XinZhao,Morgana,Naafiri,Corki,Brand,Teemo,Hwei,Ashe,Mordekaiser,Syndra,0
Ziggs,Shen,Qiyana,Shaco,Amumu,Jhin,Tristana,MasterYi,Varus,Viktor,0
Viktor,Talon,Lux,Kaisa,Katarina,Thresh,Zilean,Lillia,Khazix,Karma,1
Bard,Aphelios,Veigar,Ekko,Sivir,MonkeyKing,KSante,Ezreal,Lux,Leblanc,0
Chogath,Yorick,Viego,Jinx,Ahri,Ryze,Nunu,Pyke,Darius,Tristana,0
Ashe,Braum,Seraphine,Teemo,Aatrox,Tryndamere,Sivir,Ezreal,MissFortune,Morgana,0
Urgot,Trundle,Kennen,Viktor,Orianna,FiddleSticks,Lucian,Sion,Gragas,Gangplank,0
Pantheon,Graves,Leblanc,Braum,Nautilus,Lissandra,Ekko,Riven,Shaco,Sion,1
Rumble,Ashe,Ryze,Bard,Azir,Zac,Brand,Jhin,Hwei,Nunu,1
Draven,Kassadin,Lillia,Milio,Ezreal,Galio,Janna,Ashe,KSante,Corki,1
Nunu,Veigar,Neeko,Jinx,Zoe,Viego,Renata,Zilean,Sona,Lillia,0
MissFortune,Cassiopeia,Yasuo,Lissandra,Twitch,Maokai,Lux,Orianna,Gangplank,Urgot,0
Aatrox,Viego,Orianna,Cassiopeia,Khazix,Syndra,Rengar,Malphite,Twitch,Samira,1
Hecarim,Ziggs,Sejuani,AurelionSol,LeeSin,Hwei,Zeri,Jinx,Sion,Rakan,1
Akshan,RekSai,Kassadin,DrMundo,Ahri,Ezreal,Viktor,Nunu,Xayah,Gangplank,1
Gangplank,MissFortune,TahmKench,Katarina,Sion,Jax,Janna,Pyke,TwistedFate,Ezreal,1
Lulu,Diana,Nunu,Xayah,Neeko,Chogath,Syndra,Varus,Singed,Caitlyn,1
Diana,Morgana,Maokai,Xayah,Rumble,DrMundo,LeeSin,Senna,Pantheon,Shen,0
Nasus,Hwei,Khazix,Senna,Ahri,Nidalee,Xerath,Kindred,Malphite,Syndra,0
Morgana,DrMundo,Jhin,Karma,Draven,Shyvana,Zed,Aatrox,Kaisa,Kayn,0
MasterYi,Orianna,Veigar,Ziggs,Lux,Senna,Volibear,Nocturne,Bard,Velkoz,1
Ahri,Blitzcrank,Lux,Trundle,Bard,Gnar,Azir,Nunu,Nilah,Fiora,1
Ezreal,Lux,Ryze,Nasus,Renekton,TwistedFate,Azir,Teemo,Nidalee,Thresh,0
LeeSin,Pantheon,Zyra,Taliyah,Kindred,Annie,Karma,Ashe,Jayce,Soraka,0
Karma,Kayn,Hecarim,Yuumi,Shaco,Malphite,Ahri,Janna,Samira,Teemo,0
Warwick,Graves,Lillia,Senna,Garen,Karma,Gwen,MissFortune,Zeri,Nami,1
Zyra,Yuumi,Karma,Xayah,Fiora,Leona,MonkeyKing,Sion,Ahri,Morgana,1
Nasus,Singed,Senna,Teemo,Lillia,Sivir,Ekko,Syndra,Samira,Veigar,1
Nami,Gangplank,Veigar,MissFortune,Jhin,Ahri,Thresh,Lux,Xayah,Hecarim,1
Viktor,Akshan,Quinn,Zed,Renata,Malphite,Blitzcrank,Lulu,Aatrox,Kindred,1
Hwei,Akshan,Sona,Jinx,Mordekaiser,Syndra,JarvanIV,Zeri,Riven,Fizz,0
Quinn,Gragas,Senna,Galio,Jhin,Ziggs,Pantheon,Nautilus,Morgana,Velkoz,0
MissFortune,Blitzcrank,Akali,Taric,Yone,Annie,Caitlyn,Zyra,KogMaw,Azir,0
Velkoz,Graves,Sona,TahmKench,MasterYi,Malphite,Viktor,Hwei,Kaisa,Swain,0
Vex,Katarina,Azir,Caitlyn,Milio,Pyke,Lucian,Yuumi,Rell,Diana,0
Jayce,Annie,Talon,Ekko,JarvanIV,Brand,Briar,Neeko,Seraphine,Belveth,1
Lucian,Teemo,Aatrox,Senna,Milio,AurelionSol,TwistedFate,Jinx,Bard,Leblanc,0
JarvanIV,TahmKench,Orianna,Soraka,Kaisa,Taliyah,Senna,Volibear,Zoe,Twitch,1
AurelionSol,Samira,Olaf,Ahri,Zed,Bard,Amumu,Chogath,Varus,Shen,0
Rengar,Anivia,Cassiopeia,Hwei,Gnar,Varus,Ezreal,Malzahar,Syndra,Gwen,0
Belveth,Veigar,Varus,Renekton,Viktor,MissFortune,Syndra,Rengar,Kindred,MonkeyKing,0
Veigar,Trundle,Nami,Fiora,JarvanIV,Lucian,Kayle,Nautilus,Udyr,Corki,0
Akali,Ahri,MonkeyKing,Vex,Ryze,Katarina,Viktor,Ashe,Galio,Hecarim,0
Talon,Graves,Cassiopeia,Kaisa,Chogath,Viego,Diana,Ashe,Jinx,Sona,1
Jhin,Viktor,Leona,Caitlyn,Pantheon,Anivia,Soraka,Warwick,Nautilus,Ashe,0
Xerath,Urgot,Sivir,Seraphine,Malphite,Gangplank,Sona,Yasuo,KSante,Talon,0
Fizz,Sion,Tryndamere,Xayah,Rell,Kayle,Cassiopeia,LeeSin,Senna,Urgot,1
Draven,Nilah,Aphelios,Velkoz,Leblanc,Nami,Azir,Samira,Xayah,DrMundo,1
Leona,Velkoz,Malzahar,Lissandra,Riven,Braum,Ahri,Caitlyn,Renata,JarvanIV,1
Vladimir,Zed,Thresh,Xayah,Annie,Lux,Renekton,FiddleSticks,Karma,Jhin,0
Poppy,Xerath,Yone,Xayah,RekSai,Ornn,Jhin,Garen,Gragas,Kassadin,0
Ezreal,Jax,TahmKench,Lissandra,Chogath,Akshan,Gwen,Velkoz,Lulu,Karma,1
Nunu,Sivir,Pyke,Viktor,Morgana,Yasuo,Ashe,JarvanIV,Hecarim,Aphelios,0
Jayce,Swain,Neeko,Xayah,Talon,Galio,Shen,Zac,Jinx,Hecarim,0
Mordekaiser,AurelionSol,Pantheon,Ahri,Gangplank,Chogath,Nocturne,Kennen,Jhin,FiddleSticks,0
MonkeyKing,Zyra,Janna,Anivia,Nidalee,Caitlyn,Brand,Shaco,Heimerdinger,Velkoz,0
Akali,Gnar,MissFortune,Twitch,Blitzcrank,Hwei,Teemo,Katarina,Sejuani,Yasuo,1
Taric,Maokai,Vex,Kaisa,MasterYi,Lulu,Trundle,Rengar,Annie,Lucian,0
Fizz,Lissandra,Leona,Singed,KogMaw,Elise,Naafiri,Lux,Rammus,Zyra,0
Kaisa,MissFortune,Sett,Akshan,Gwen,Senna,Malphite,Rumble,Taliyah,Jhin,1
Syndra,DrMundo,Graves,Aatrox,Tristana,Yasuo,Seraphine,Renekton,Zilean,Ahri,1
Ziggs,Jax,Annie,Urgot,Caitlyn,Nami,Vi,Fizz,Singed,Corki,0
Karthus,Yone,Yuumi,Nocturne,Sylas,Hwei,Akali,Chogath,Varus,Leblanc,0
Nami,Shen,Lucian,Yone,Senna,Teemo,Urgot,Thresh,Lux,Rakan,0
Taliyah,Brand,Talon,JarvanIV,Nocturne,Nautilus,Morgana,KogMaw,Thresh,Lux,0
Swain,Ziggs,Veigar,Tryndamere,Elise,MissFortune,Diana,Nami,TahmKench,Nunu,0
AurelionSol,Ornn,TahmKench,Pyke,Zeri,Mordekaiser,Blitzcrank,Zyra,Katarina,Caitlyn,1
Nami,Sion,Irelia,Shaco,Ashe,Leona,Khazix,Ahri,Graves,Qiyana,0
Volibear,Zoe,Jhin,Katarina,Varus,Lux,Brand,Draven,Jayce,Neeko,0
Singed,Veigar,Rell,Caitlyn,Graves,Brand,Ezreal,Hecarim,Thresh,Aatrox,1
JarvanIV,Ahri,Varus,Thresh,Hwei,Zilean,Brand,Viego,Taric,Yone,1
MonkeyKing,Velkoz,Nautilus,Naafiri,Shaco,Zed,Vladimir,Ornn,Twitch,Akali,1
Nunu,Naafiri,Poppy,Caitlyn,Blitzcrank,Kassadin,Zilean,Malzahar,Twitch,Teemo,1
Zed,Illaoi,Akali,Ziggs,Sona,Vladimir,Yone,Jhin,KSante,Kayn,0
Malzahar,Elise,Zilean,MasterYi,Nautilus,XinZhao,Azir,Aatrox,Amumu,Jinx,1
Mordekaiser,Evelynn,Shyvana,Xayah,Katarina,AurelionSol,Soraka,Ornn,Zoe,Jayce,1
Ezreal,LeeSin,Aatrox,Naafiri,Jinx,Samira,Elise,Anivia,Soraka,FiddleSticks,1
Kaisa,Hwei,Zoe,Vi,Garen,Vladimir,Shaco,Rumble,Karma,Nasus,0
Lillia,Jinx,Yuumi,Senna,Sona,Zed,Qiyana,Briar,Lissandra,Rakan,0
Quinn,Blitzcrank,Vayne,Jhin,Ornn,Zyra,MonkeyKing,Draven,Irelia,Senna,1
Ashe,Ahri,Singed,Fizz,Velkoz,Vayne,Sett,Azir,Leona,Khazix,0
Yuumi,Karma,Vayne,Yasuo,Sion,Brand,Lissandra,Malphite,Kayle,Sylas,0
Skarner,Leblanc,Ezreal,MonkeyKing,Milio,Lillia,Fizz,Varus,Zilean,Sion,1
Sett,Samira,Teemo,Zoe,Nidalee,Pyke,Jinx,MonkeyKing,Varus,Taliyah,0
Caitlyn,XinZhao,Akali,Lillia,LeeSin,Milio,Renekton,Jayce,Swain,Velkoz,1
Udyr,Shen,Vladimir,Kaisa,Karma,Graves,Sion,Naafiri,Ivern,Nautilus,1
Kaisa,Akali,Tristana,Ornn,LeeSin,Aatrox,Jayce,Blitzcrank,Trundle,Zoe,1
Lux,Thresh,Pyke,Lissandra,Tristana,Zyra,Yorick,Corki,Varus,Blitzcrank,1
Leona,Neeko,Belveth,Syndra,Ahri,Pyke,Nami,JarvanIV,Bard,Azir,0
Volibear,Cassiopeia,Samira,Gnar,AurelionSol,Jayce,Ivern,TahmKench,Nidalee,Zoe,0
Caitlyn,Fiora,Ziggs,TahmKench,Corki,Kled,Ivern,Blitzcrank,Lucian,Pyke,0
Pantheon,Shyvana,Blitzcrank,KogMaw,Xerath,Aatrox,Volibear,Zeri,Zilean,Lucian,0
Sivir,Leblanc,Sejuani,Gwen,Viktor,Amumu,Caitlyn,Pantheon,Jinx,Evelynn,0
Shaco,Corki,Kassadin,MonkeyKing,Jhin,Vayne,Sett,Viktor,Ashe,Rengar,0
Malphite,Quinn,Seraphine,Anivia,MonkeyKing,Nasus,Cassiopeia,Jinx,Rumble,Galio,0
Pyke,Senna,Gragas,Lux,Velkoz,Nami,Zilean,Akali,Khazix,Vladimir,1
Mordekaiser,Sylas,Pantheon,Viego,Sivir,Talon,AurelionSol,Jax,Ziggs,JarvanIV,0
Pyke,Aphelios,Ekko,Tristana,Veigar,Hwei,Lux,Senna,Sivir,Karma,1
Maokai,Rumble,Sivir,Blitzcrank,Jinx,Zoe,Anivia,Darius,LeeSin,Jayce,0
Alistar,Ekko,Sion,Malzahar,Twitch,Vi,Veigar,Aatrox,Ahri,Rumble,1
Varus,Bard,Gwen,Graves,Lillia,Tristana,MonkeyKing,Katarina,Chogath,Taliyah,1
Caitlyn,Swain,MissFortune,Pantheon,Yone,Talon,Pyke,Lulu,Malphite,Twitch,0
Senna,LeeSin,Ezreal,Annie,Malzahar,Udyr,Chogath,Kassadin,Rengar,XinZhao,0
Leblanc,Kaisa,Garen,Xayah,Yuumi,Vex,Morgana,Gnar,Seraphine,Gragas,1
Brand,Varus,Sylas,Blitzcrank,Renekton,Zyra,Kindred,Lucian,LeeSin,Lillia,0
Chogath,LeeSin,Thresh,Anivia,Seraphine,Riven,Hwei,Irelia,Camille,Nautilus,1
Blitzcrank,Jinx,Brand,Akali,Twitch,Jax,Lissandra,Gnar,Karma,Ahri,0
Alistar,Teemo,Nami,Ezreal,Nunu,Sivir,Zed,Tristana,Galio,Lux,0
Pantheon,Leblanc,Renata,Lillia,Nautilus,Aatrox,Caitlyn,Fizz,KSante,Kaisa,0
Sett,Orianna,Teemo,Sivir,Alistar,Talon,Neeko,Lillia,Vayne,Zyra,0
Lillia,Syndra,Orianna,Jax,Rumble,Leblanc,Leona,Jayce,Neeko,Nidalee,0
MissFortune,Belveth,Fizz,Urgot,Bard,Vladimir,Velkoz,Gragas,Sivir,Tristana,0
Lucian,FiddleSticks,Fizz,Xerath,Twitch,Briar,Nautilus,Lux,Shaco,Zoe,1
Zilean,MissFortune,Kayn,Akali,Ezreal,Annie,Ornn,Quinn,AurelionSol,Rakan,0
Ashe,Kayle,Zoe,Viego,Rumble,Chogath,Pyke,Jax,Galio,Camille,0
TahmKench,Rumble,Sett,Gwen,Velkoz,MissFortune,Brand,Maokai,Yone,Zac,0
Kindred,Kled,Kassadin,Shen,Shaco,Jhin,Shyvana,Malzahar,Mordekaiser,Sivir,1
Morgana,Gragas,Nunu,Urgot,Azir,Alistar,Ashe,Veigar,Malphite,Sivir,0
Ezreal,Yasuo,Neeko,Janna,Alistar,Jhin,Gragas,Kaisa,Zyra,MissFortune,0
Zilean,Kayn,MissFortune,Blitzcrank,Gragas,Leblanc,Ezreal,Viktor,Irelia,Shaco,1
Sion,Kaisa,Seraphine,Ahri,Nautilus,Janna,Braum,Yasuo,Brand,KSante,1
Blitzcrank,Caitlyn,Janna,Yasuo,Briar,Tristana,Orianna,Gangplank,Azir,Lissandra,1
Cassiopeia,Nunu,Jhin,TahmKench,Thresh,Chogath,KogMaw,Annie,Heimerdinger,Vayne,1
Nocturne,Renekton,Galio,Naafiri,Rakan,Zoe,Yuumi,Amumu,Caitlyn,Ashe,0
Sivir,Lissandra,Ornn,Jayce,Kennen,Orianna,Jhin,KSante,Lucian,Blitzcrank,1
Senna,Nidalee,Jayce,Malzahar,Galio,Pyke,Morgana,Lulu,Shen,Orianna,0
Morgana,Jinx,DrMundo,Xayah,Lillia,Tryndamere,Rell,Gragas,Talon,Varus,1
Yuumi,Sylas,Pyke,Talon,Elise,Brand,Leona,Sejuani,Braum,Katarina,1
Katarina,Khazix,TwistedFate,Jhin,Elise,Zeri,Vladimir,Malzahar,Varus,DrMundo,1
Illaoi,Qiyana,Leona,Yone,Ryze,AurelionSol,Pantheon,Brand,Alistar,Lucian,1
Twitch,Azir,Alistar,Ziggs,Kennen,Udyr,Taric,Kindred,Karthus,Kassadin,0
Briar,MissFortune,Hwei,Katarina,Orianna,Pyke,Ornn,Kaisa,AurelionSol,FiddleSticks,0
Yasuo,Rumble,Trundle,Karma,Janna,Udyr,Nidalee,MissFortune,Samira,Velkoz,1
Lulu,Lux,Samira,TahmKench,Morgana,Ezreal,Kassadin,Jayce,Lillia,Nautilus,0
Gangplank,Amumu,Quinn,Zyra,Janna,Jhin,Sylas,Pantheon,Volibear,Malzahar,1
Rell,Irelia,Twitch,Qiyana,AurelionSol,Lissandra,Gangplank,Velkoz,Blitzcrank,Jayce,1
Orianna,Karma,Gangplank,Milio,Hecarim,Heimerdinger,Taliyah,Tristana,Shyvana,Kayn,0
Thresh,Kassadin,Veigar,Neeko,Lucian,Viego,Bard,Khazix,Xerath,Nautilus,0
Twitch,Aphelios,Aatrox,Swain,Samira,Draven,Illaoi,Caitlyn,Rumble,Khazix,0
Aphelios,Nautilus,Gnar,Tryndamere,Velkoz,Soraka,Brand,Vayne,Orianna,Hwei,0
DrMundo,Zoe,Anivia,Mordekaiser,Quinn,Lillia,Olaf,Ornn,Nasus,Soraka,0
Renata,Khazix,Fizz,Belveth,JarvanIV,Garen,Orianna,Elise,Ezreal,Olaf,1
Akali,Samira,Aatrox,Ahri,KSante,Diana,Varus,Neeko,Lissandra,Thresh,1
Senna,Janna,Yasuo,Heimerdinger,Pantheon,Orianna,Hwei,Evelynn,Velkoz,Ekko,0
Caitlyn,Lux,Shyvana,Tryndamere,Nasus,Nilah,Garen,Taliyah,Khazix,Vayne,0
DrMundo,Azir,Vex,Jhin,Skarner,Zeri,Yuumi,JarvanIV,Thresh,Shyvana,0
MasterYi,Lux,Veigar,Ezreal,Jax,Gragas,Blitzcrank,Vladimir,Jayce,Gnar,0
Yasuo,Warwick,Kaisa,Karthus,Nautilus,Poppy,Kennen,MonkeyKing,Annie,Senna,0
Aphelios,LeeSin,Ahri,Udyr,Volibear,Twitch,Swain,MissFortune,Braum,Sylas,0
Nunu,Senna,Shaco,Kaisa,DrMundo,Vladimir,Lissandra,Jayce,Samira,Darius,0
Nami,Udyr,Ashe,Kindred,KSante,Qiyana,Taliyah,Akali,Skarner,Fiora,1
JarvanIV,LeeSin,Ekko,Xayah,Akali,Zoe,Neeko,Talon,Malphite,Samira,1
Hwei,Gragas,Pantheon,Samira,LeeSin,Akali,Vex,Jinx,Sylas,Velkoz,0
Aatrox,JarvanIV,MissFortune,Quinn,Diana,Gangplank,Pantheon,Skarner,Teemo,Sivir,1
Orianna,JarvanIV,Graves,Caitlyn,Shen,Varus,Lux,Amumu,Kayn,Lucian,0
Draven,Pyke,Morgana,Hwei,Graves,Talon,Nunu,Yone,MissFortune,Ekko,0
Teemo,Mordekaiser,Kindred,MonkeyKing,Shen,Samira,Jinx,Lux,Pyke,LeeSin,1
Lux,Jinx,Yorick,Soraka,Teemo,Bard,Hecarim,Kindred,Orianna,Quinn,1
Karma,Senna,Maokai,Syndra,Velkoz,Kayle,Viktor,Morgana,Amumu,Malzahar,0
Caitlyn,Sylas,Syndra,Milio,Senna,Rengar,FiddleSticks,Zed,Xayah,Teemo,0
Amumu,Fiora,Vi,Varus,Thresh,Veigar,Kaisa,Nautilus,Lucian,Pantheon,1
Azir,Braum,Ashe,Zeri,Brand,Hwei,Bard,Rumble,Jayce,Caitlyn,0
Zed,Ashe,Seraphine,Renekton,Poppy,Malphite,Karthus,MasterYi,Twitch,Samira,1
Amumu,Leblanc,Katarina,Sivir,Jinx,Teemo,Vayne,Janna,Galio,Lissandra,1
Amumu,Heimerdinger,Teemo,Nami,LeeSin,Xerath,Garen,Ryze,Mordekaiser,Hecarim,1
Shaco,Rell,TahmKench,Ornn,MissFortune,Thresh,Kaisa,Morgana,Leblanc,Talon,1
Seraphine,Jinx,Rammus,Nocturne,Rumble,KSante,Ekko,Urgot,Neeko,Quinn,0
Warwick,Nautilus,Ashe,Heimerdinger,Anivia,Yone,Lillia,Darius,Pantheon,Rakan,1
Seraphine,Vayne,Zyra,Syndra,Rakan,Thresh,Urgot,Hecarim,Ashe,Akali,1
Darius,Vi,Karma,Velkoz,Pantheon,Morgana,Jhin,Rengar,Nasus,Sion,0
Rammus,Darius,Shyvana,Orianna,Corki,Morgana,Jinx,Vayne,Nautilus,Garen,1
Zoe,Hwei,Caitlyn,Zyra,Rakan,Corki,Blitzcrank,Ekko,Lucian,Warwick,1
Garen,Janna,Lulu,Zilean,Aatrox,Qiyana,MonkeyKing,Kindred,Kennen,Hwei,1
Vayne,Corki,Diana,Zyra,Draven,Janna,Thresh,Milio,Yone,Jinx,0
Karma,Janna,Irelia,Lissandra,Orianna,TwistedFate,Ahri,Neeko,Blitzcrank,JarvanIV,0
Pantheon,Khazix,Taliyah,Graves,Kayle,Soraka,MonkeyKing,Zoe,Kaisa,Nidalee,1
Lissandra,Morgana,Sylas,Pyke,Lux,Yasuo,Shyvana,Illaoi,Janna,Renata,1
Ezreal,Mordekaiser,Xerath,Jhin,Annie,Nilah,Lissandra,Alistar,Anivia,Gangplank,0
Thresh,DrMundo,Leblanc,Gragas,Yone,Zyra,Zoe,Kayn,Jayce,Brand,0
Mordekaiser,Yasuo,Karma,Corki,Malzahar,Veigar,Fiora,Diana,Zed,Zilean,0
Singed,Malzahar,Sett,Velkoz,Renekton,Seraphine,Ezreal,Quinn,MasterYi,Annie,1
Kindred,Sion,Vayne,Seraphine,Tryndamere,Katarina,Quinn,Nami,Qiyana,Aatrox,1
LeeSin,Fizz,Vladimir,KogMaw,Chogath,Renata,Lucian,Riven,Nidalee,Shaco,0
Viktor,Pantheon,Skarner,Xayah,Sion,Brand,Karma,Sona,Belveth,MonkeyKing,0
Twitch,Vladimir,Riven,Garen,Lux,Ekko,Trundle,Akshan,Quinn,Blitzcrank,0
Braum,Irelia,Teemo,Diana,XinZhao,Alistar,Syndra,Heimerdinger,Kayle,Jayce,0
Renata,Jayce,Velkoz,Xayah,Swain,Diana,Janna,Ashe,Lucian,Udyr,0
Darius,Lulu,Nautilus,Xayah,Veigar,DrMundo,Nunu,Varus,Galio,Alistar,0
Lissandra,Aatrox,Sivir,Bard,FiddleSticks,Kaisa,Singed,Irelia,TwistedFate,AurelionSol,0
Orianna,Kassadin,Karma,Akshan,Yasuo,Nautilus,Vex,Talon,Ivern,Zac,0
Sett,Zoe,Rumble,Samira,Brand,Ivern,Kindred,Nidalee,Pantheon,Aphelios,0
JarvanIV,Poppy,Tristana,Aphelios,Nidalee,Zilean,Draven,Yorick,Heimerdinger,Azir,0
Karthus,Orianna,Leona,Kayle,Rakan,Twitch,Shaco,Talon,Sivir,Udyr,0
Morgana,Riven,Gragas,Zyra,Karthus,Zoe,TwistedFate,Renekton,Leona,Nidalee,0
Kennen,Kayle,Lulu,Ahri,Milio,Malzahar,DrMundo,Renata,Draven,Jayce,1
Chogath,Ivern,Nilah,Veigar,Viktor,Senna,Nidalee,Xerath,Khazix,Rakan,0
Sylas,Sona,Caitlyn,Nunu,Lissandra,Taliyah,Kindred,Maokai,Tristana,Akali,0
Talon,Azir,Zoe,AurelionSol,Kalista,Ezreal,Elise,Gwen,Heimerdinger,Zed,1
Hwei,Briar,Galio,Seraphine,Ezreal,AurelionSol,Kayn,Alistar,Pantheon,Rumble,0
Seraphine,Zed,Sylas,Xayah,Rakan,Ornn,Corki,LeeSin,Shaco,Jinx,1
Fiora,Hwei,Leona,Karthus,Renekton,Qiyana,Jinx,Vex,Varus,Hecarim,0
Zilean,Ashe,Shen,Vex,Alistar,Garen,Soraka,Anivia,Irelia,Kaisa,0
Swain,Tryndamere,Karma,Urgot,Kled,Jinx,Ziggs,Caitlyn,Thresh,Gwen,1
Sejuani,MissFortune,Zilean,Yasuo,Xerath,Malphite,Fiora,Braum,Aatrox,Fizz,1
TwistedFate,Swain,Chogath,Ahri,Senna,Neeko,Jhin,Poppy,Draven,Ryze,0
Zac,Maokai,Irelia,Riven,Varus,Kalista,Braum,Kennen,Lulu,Leona,0
Kaisa,Kayn,Yuumi,Shen,Volibear,Diana,Nidalee,Aatrox,Heimerdinger,Olaf,0
Alistar,Karma,XinZhao,Darius,Lillia,Tryndamere,FiddleSticks,Garen,Lulu,Amumu,0
Zoe,Teemo,Akali,JarvanIV,Ezreal,Graves,Velkoz,Pantheon,Garen,Diana,1
Belveth,Malphite,Ahri,Zed,Poppy,Ziggs,Blitzcrank,Twitch,Katarina,Pantheon,0
Ezreal,Volibear,Fizz,Vayne,Nami,Taliyah,Amumu,TwistedFate,Varus,Lillia,0
Ashe,MissFortune,Akshan,Swain,Sivir,Thresh,Nocturne,Graves,Akali,Caitlyn,0
Maokai,Zac,Jinx,Xayah,Nami,Senna,Veigar,Sett,JarvanIV,Orianna,0
Aphelios,Ryze,Sona,Vayne,Rammus,Viktor,Yuumi,Tristana,Kayn,Kaisa,0
Belveth,Orianna,Ashe,Katarina,Kaisa,Viego,Tristana,Thresh,Veigar,Fizz,1
Ivern,Karthus,Shyvana,Nautilus,Azir,Thresh,Brand,DrMundo,Xayah,Urgot,0
Thresh,LeeSin,Akali,AurelionSol,Graves,Garen,Twitch,MasterYi,Gnar,Malphite,0
Swain,Amumu,Rengar,Ryze,Nilah,Jinx,LeeSin,Yuumi,Quinn,Karthus,0
Jax,Bard,Velkoz,Yone,Anivia,Jhin,Heimerdinger,Zyra,Leona,Soraka,1
Malzahar,Pantheon,Syndra,Ashe,Graves,Pyke,Veigar,Blitzcrank,Akali,Varus,0
TwistedFate,Sion,Veigar,Rell,Sivir,Nautilus,AurelionSol,Janna,Samira,Warwick,0
Braum,Caitlyn,Varus,Vex,Neeko,Viktor,Sett,Katarina,Gangplank,Ashe,1
Kayle,Jinx,Ziggs,Sejuani,Cassiopeia,Sion,Sona,Zoe,Azir,Rakan,0
JarvanIV,LeeSin,Shen,Briar,Karthus,KSante,Yasuo,Ashe,Jax,Rammus,0
Ahri,Galio,Azir,Ezreal,Samira,Kayle,Thresh,Khazix,Xerath,Annie,0
Warwick,Senna,Gangplank,Zyra,Maokai,KogMaw,Kassadin,Kindred,Diana,Neeko,0
Aatrox,Annie,Tristana,Ziggs,Yone,Lux,MissFortune,Ashe,Illaoi,Katarina,0
Zilean,Draven,Tristana,Warwick,Ahri,Gragas,Veigar,Briar,Kayn,Kindred,0
Aatrox,Maokai,Jinx,Ahri,Sett,Elise,Chogath,Urgot,Skarner,Renata,0
